BK93,2015,467	
BX63,2015,3842	
MN35,2015,2840	
SI07,2015,737	
BK61,2006,9747	
BX31,2006,1390	
MN03,2006,7572	
QN18,2006,1197	
QN63,2006,1771	
BK88,2007,2501	
QN08,2007,2566	
QN53,2007,2507	
BK41,2008,1119	
BK78,2008,5432	
QN43,2008,728	
SI37,2008,2102	
BX36,2009,4564	
QN31,2009,3406	
QN68,2009,1745	
SI25,2009,752	
BX36,2010,3841	
QN31,2010,3748	
QN68,2010,1728	
SI25,2010,765	
BX26,2011,2778	
QN21,2011,1095	
BK44,2012,1302	
BX14,2012,5517	
MN31,2012,1890	
QN46,2012,1144	
BK34,2013,2599	
MN21,2013,1793	
BX29,2014,1568	
MN36,2015,4018	
SI08,2015,1098	
BK17,2006,3483	
BK99,2006,868	
MN04,2006,4352	
QN19,2006,1344	
BX22,2007,808	
BX59,2007,1889	
QN54,2007,3296	
SI11,2007,972	
SI48,2007,797	
BK42,2008,5507	
BK79,2008,3800	
BX49,2008,1464	
QN44,2008,500	
SI01,2008,1089	
BK30,2009,1230	
BX37,2009,2215	
MN09,2009,3010	
BK30,2010,1216	
BX37,2010,2163	
MN09,2010,2761	
BX27,2011,3969	
QN22,2011,2961	
BK45,2012,1966	
BK90,2012,2612	
MN32,2012,1674	
QN10,2012,1228	
QN47,2012,356	
BK35,2013,6266	
BX05,2013,4154	
MN22,2013,3033	
NA,2013,18580	
QN37,2013,1053	
BK23,2014,701	
BX75,2014,1836	
QN25,2014,1577	
QN70,2014,3610	
BK95,2015,2440	
QN15,2015,3064	
QN60,2015,660	
SI54,2015,1092	
BK63,2006,2728	
BX33,2006,2393	
MN50,2006,195	
SI22,2006,3021	
MN40,2007,3402	
QN55,2007,4491	
SI12,2007,1882	
BK43,2008,1663	
BX13,2008,2100	
QN45,2008,583	
BK31,2009,3720	
BK68,2009,2284	
BX01,2009,3249	
QN33,2009,719	
BK31,2010,3544	
BK68,2010,2435	
BX01,2010,3072	
QN33,2010,716	
BK21,2011,2761	
BK58,2011,3255	
BX28,2011,2577	
QN23,2011,798	
SI99,2011,6	
BK46,2012,574	
BK91,2012,2627	
BX98,2012,753	
MN33,2012,4369	
QN48,2012,488	
SI05,2012,1360	
BK81,2013,6713	
BX06,2013,2067	
MN23,2013,6574	
QN01,2013,2841	
QN38,2013,1154	
MN11,2014,4728	
QN26,2014,2396	
QN71,2014,1305	
BK96,2015,3394	
MN01,2015,2758	
QN61,2015,5279	
QN98,2015,83	
BK19,2006,1737	
BK64,2006,856	
BX34,2006,4947	
MN06,2006,2309	
QN66,2006,1094	
BK09,2007,1112	
QN56,2007,1348	
BK44,2008,1532	
BX14,2008,5656	
MN31,2008,2111	
QN46,2008,1373	
BK32,2009,2789	
BK69,2009,2082	
BX39,2009,6704	
QN34,2009,2090	
SI28,2009,1476	
BK32,2010,2897	
BK69,2010,2286	
BX39,2010,6254	
QN34,2010,1979	
SI28,2010,1465	
BX29,2011,1508	
BX17,2012,3906	
BX62,2012,2128	
BX99,2012,1292	
MN34,2012,7675	
QN12,2012,2312	
QN49,2012,860	
BK37,2013,3156	
BK82,2013,9519	
BX07,2013,2173	
BX52,2013,2089	
MN24,2013,5369	
QN02,2013,1374	
BK25,2014,1347	
BX40,2014,2660	
MN12,2014,5156	
QN27,2014,1180	
QN72,2014,1769	
BK60,2015,4469	
BX30,2015,1867	
QN17,2015,1982	
QN62,2015,532	
QN99,2015,815	
BX35,2006,3772	
QN30,2006,1197	
SI24,2006,1982	
QN20,2007,3445	
QN57,2007,1014	
SI14,2007,893	
BK45,2008,2395	
BK90,2008,2490	
MN32,2008,1853	
QN10,2008,1123	
QN47,2008,411	
BK33,2009,2300	
BX03,2009,1913	
MN20,2009,2729	
QN35,2009,1378	
BK33,2010,2375	
BX03,2010,1831	
MN20,2010,2569	
QN35,2010,1367	
BK23,2011,627	
BX75,2011,1858	
QN25,2011,1407	
QN70,2011,3020	
BK93,2012,482	
BX63,2012,3450	
MN35,2012,2772	
SI07,2012,794	
BK38,2013,4923	
BK83,2013,3102	
BX08,2013,2491	
MN25,2013,2584	
QN03,2013,1074	
BK26,2014,1294	
BX41,2014,4226	
MN13,2014,6801	
QN28,2014,4778	
BK61,2015,8563	
BX31,2015,1342	
MN03,2015,7057	
QN18,2015,1049	
QN63,2015,1574	
BX36,2006,4677	
QN31,2006,3856	
QN68,2006,1843	
SI25,2006,886	
BX26,2007,2599	
QN21,2007,1008	
BK46,2008,683	
BK91,2008,2599	
BX98,2008,91	
MN33,2008,4814	
NA,2008,17660	
QN48,2008,629	
SI05,2008,1841	
BK34,2009,2399	
MN21,2009,2051	
BK34,2010,2590	
MN21,2010,1947	
MN11,2011,4677	
QN26,2011,2213	
QN71,2011,1126	
MN36,2012,4269	
SI08,2012,1209	
BX09,2013,4267	
BK27,2014,1110	
BK72,2014,748	
MN14,2014,2697	
QN29,2014,3436	
BK17,2015,2442	
BK99,2015,765	
MN04,2015,3361	
QN19,2015,1017	
BK30,2006,1234	
BX37,2006,2216	
MN09,2006,3238	
BX27,2007,4354	
QN22,2007,3200	
BX17,2008,4122	
BX62,2008,2021	
BX99,2008,1335	
MN34,2008,7508	
QN12,2008,2370	
QN49,2008,1059	
BK35,2009,6195	
BX05,2009,4258	
MN22,2009,3188	
QN37,2009,1171	
BK35,2010,6744	
BX05,2010,4809	
MN22,2010,3114	
QN37,2010,1117	
BK25,2011,1305	
BX40,2011,2862	
MN12,2011,4871	
QN27,2011,1171	
QN72,2011,1677	
BK95,2012,2551	
QN15,2012,2765	
QN60,2012,677	
SI54,2012,1322	
BK85,2013,3422	
BX55,2013,3013	
MN27,2013,3374	
QN05,2013,1005	
QN50,2013,928	
BK28,2014,2742	
BK73,2014,3291	
BX43,2014,2751	
MN15,2014,4101	
SI32,2014,627	
BK63,2015,2430	
